DATE,SITE,TREATMENT,SIZE,SCIENTIFIC_NAME,COMMON_NAME
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
10/12/2009,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,11,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,ANNUAL,11,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,10.5,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,11,Mesocentrotus franciscanus,Red Urchin
10/12/2009,CARP,CONTROL,11.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,2.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,2.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,2.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/7/2009,AQUE,CONTROL,2.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/7/2009,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
